Order_Date,Category,Store_ID,Revenue
2022-06-17 15:52:13.393339,Electronics,S002,407.08
2022-06-17 18:29:55.139513,Hardware,S001,217.52
2022-06-17 21:07:36.885688,Software,S004,483.18
2022-06-17 23:45:18.631863,Hardware,S003,247.32
2022-06-18 02:23:00.378037,Hardware,S004,460.95
2022-06-18 05:00:42.124212,Electronics,S003,366.15
2022-06-18 07:38:23.870387,Accessories,S003,313.99
2022-06-18 10:16:05.616561,Accessories,S004,259.68
2022-06-18 12:53:47.362736,Accessories,S004,453.25
2022-06-18 15:31:29.108910,Hardware,S001,348.34
2022-06-18 18:09:10.855085,Hardware,S003,246.38
2022-06-18 20:46:52.601260,Electronics,S003,339.19
2022-06-18 23:24:34.347434,Electronics,S002,90.3
2022-06-19 02:02:16.093609,Electronics,S004,434.83
2022-06-19 04:39:57.839783,Hardware,S004,416.56
2022-06-19 07:17:39.585958,Accessories,S004,166.03
2022-06-19 09:55:21.332133,Accessories,S004,84.66
2022-06-19 12:33:03.078307,Software,S004,350.96
2022-06-19 15:10:44.824482,Hardware,S004,139.96
2022-06-19 17:48:26.570657,Hardware,S002,183.07
2022-06-19 20:26:08.316831,Electronics,S001,358.66
2022-06-19 23:03:50.063006,Electronics,S001,190.0
2022-06-20 01:41:31.809180,Accessories,S001,430.94
2022-06-20 04:19:13.555355,Electronics,S002,211.15
2022-06-20 06:56:55.301530,Hardware,S002,238.22
2022-06-20 09:34:37.047704,Hardware,S003,345.69
2022-06-20 12:12:18.793879,Hardware,S004,61.84
2022-06-20 14:50:00.540054,Accessories,S001,169.11
2022-06-20 17:27:42.286228,Hardware,S004,145.32
2022-06-20 20:05:24.032403,Hardware,S004,147.8
2022-06-20 22:43:05.778577,Electronics,S004,386.52
2022-06-21 01:20:47.524752,Hardware,S003,65.3
2022-06-21 03:58:29.270927,Hardware,S004,473.53
2022-06-21 06:36:11.017101,Electronics,S001,103.16
2022-06-21 09:13:52.763276,Electronics,S002,235.94
2022-06-21 11:51:34.509450,Electronics,S003,331.35
2022-06-21 14:29:16.255625,Software,S004,337.12
2022-06-21 17:06:58.001800,Accessories,S004,87.18
2022-06-21 19:44:39.747974,Accessories,S004,303.58
2022-06-21 22:22:21.494149,Electronics,S003,191.47
2022-06-22 01:00:03.240324,Hardware,S002,135.5
2022-06-22 03:37:44.986498,Hardware,S003,362.24
2022-06-22 06:15:26.732673,Electronics,S003,151.68
2022-06-22 08:53:08.478847,Electronics,S004,239.43
2022-06-22 11:30:50.225022,Electronics,S001,90.27
2022-06-22 14:08:31.971197,Electronics,S001,324.13
2022-06-22 16:46:13.717371,Electronics,S003,199.82
2022-06-22 19:23:55.463546,Software,S003,221.17
2022-06-22 22:01:37.209720,Hardware,S002,113.34
2022-06-23 00:39:18.955895,Electronics,S004,463.34
2022-06-23 03:17:00.702070,Accessories,S001,456.2
2022-06-23 05:54:42.448244,Software,S003,420.08
2022-06-23 08:32:24.194419,Hardware,S002,479.16
2022-06-23 11:10:05.940594,Software,S004,210.32
2022-06-23 13:47:47.686768,Electronics,S003,217.4
2022-06-23 16:25:29.432943,Accessories,S001,447.25
2022-06-23 19:03:11.179117,Electronics,S001,145.78
2022-06-23 21:40:52.925292,Accessories,S002,336.65
2022-06-24 00:18:34.671467,Hardware,S003,185.2
2022-06-24 02:56:16.417641,Electronics,S003,404.64
2022-06-24 05:33:58.163816,Electronics,S002,364.27
2022-06-24 08:11:39.909991,Hardware,S003,300.22
2022-06-24 10:49:21.656165,Electronics,S004,64.28
2022-06-24 13:27:03.402340,Accessories,S003,217.56
2022-06-24 16:04:45.148514,Hardware,S003,339.14
2022-06-24 18:42:26.894689,Accessories,S002,285.17
2022-06-24 21:20:08.640864,Accessories,S004,149.78
2022-06-24 23:57:50.387038,Accessories,S002,306.67
2022-06-25 02:35:32.133213,Hardware,S001,338.73
2022-06-25 05:13:13.879387,Hardware,S002,440.43
2022-06-25 07:50:55.625562,Hardware,S004,334.07
2022-06-25 10:28:37.371737,Electronics,S004,415.4
2022-06-25 13:06:19.117911,Accessories,S004,326.81
2022-06-25 15:44:00.864086,Electronics,S004,273.23
2022-06-25 18:21:42.610261,Hardware,S002,457.53
2022-06-25 20:59:24.356435,Software,S001,469.09
2022-06-25 23:37:06.102610,Hardware,S002,61.01
2022-06-26 02:14:47.848784,Electronics,S002,373.22
2022-06-26 04:52:29.594959,Electronics,S003,133.16
2022-06-26 07:30:11.341134,Accessories,S004,286.47
2022-06-26 10:07:53.087308,Accessories,S003,294.0
2022-06-26 12:45:34.833483,Hardware,S004,245.44
2022-06-26 15:23:16.579657,Software,S002,323.04
2022-06-26 18:00:58.325832,Hardware,S001,439.64
2022-06-26 20:38:40.072007,Accessories,S001,253.96
2022-06-26 23:16:21.818181,Accessories,S004,102.03
2022-06-27 01:54:03.564356,Electronics,S003,277.66
2022-06-27 04:31:45.310531,Accessories,S001,68.09
2022-06-27 07:09:27.056705,Hardware,S004,192.25
2022-06-27 09:47:08.802880,Software,S002,411.0
2022-06-27 12:24:50.549054,Electronics,S004,337.8
2022-06-27 15:02:32.295229,Software,S002,213.08
2022-06-27 17:40:14.041404,Hardware,S004,288.68
2022-06-27 20:17:55.787578,Electronics,S004,170.78
2022-06-27 22:55:37.533753,Hardware,S004,288.05
2022-06-28 01:33:19.279927,Electronics,S001,253.48
2022-06-28 04:11:01.026102,Electronics,S002,467.56
2022-06-28 06:48:42.772277,Accessories,S004,138.64
2022-06-28 09:26:24.518451,Electronics,S004,443.82
2022-06-28 12:04:06.264626,Accessories,S001,488.8
2022-06-28 14:41:48.010801,Hardware,S002,174.94
2022-06-28 17:19:29.756975,Hardware,S001,76.7
2022-06-28 19:57:11.503150,Electronics,S002,363.7
2022-06-28 22:34:53.249324,Accessories,S004,412.06
2022-06-29 01:12:34.995499,Electronics,S003,161.75
2022-06-29 03:50:16.741674,Electronics,S002,177.64
2022-06-29 06:27:58.487848,Hardware,S003,466.41
2022-06-29 09:05:40.234023,Accessories,S002,492.23
2022-06-29 11:43:21.980198,Hardware,S003,134.29
2022-06-29 14:21:03.726372,Hardware,S001,164.8
2022-06-29 16:58:45.472547,Electronics,S004,388.73
2022-06-29 19:36:27.218721,Hardware,S003,141.24
2022-06-29 22:14:08.964896,Hardware,S004,486.26
2022-06-30 00:51:50.711071,Electronics,S001,380.56
2022-06-30 03:29:32.457245,Electronics,S004,399.84
2022-06-30 06:07:14.203420,Software,S001,309.3
2022-06-30 08:44:55.949594,Electronics,S004,150.43
2022-06-30 11:22:37.695769,Hardware,S002,412.85
2022-06-30 14:00:19.441944,Hardware,S004,257.87
2022-06-30 16:38:01.188118,Accessories,S004,393.44
2022-06-30 19:15:42.934293,Accessories,S003,134.53
2022-06-30 21:53:24.680468,Accessories,S004,179.78
2022-07-01 00:31:06.426642,Hardware,S003,119.38
2022-07-01 03:08:48.172817,Electronics,S004,466.8
2022-07-01 05:46:29.918991,Software,S004,128.73
2022-07-01 08:24:11.665166,Electronics,S001,193.67
2022-07-01 11:01:53.411341,Electronics,S001,84.93
2022-07-01 13:39:35.157515,Electronics,S003,340.08
2022-07-01 16:17:16.903690,Hardware,S003,380.41
2022-07-01 18:54:58.649864,Hardware,S001,167.15
2022-07-01 21:32:40.396039,Electronics,S001,116.91
2022-07-02 00:10:22.142214,Electronics,S004,254.11
2022-07-02 02:48:03.888388,Hardware,S003,315.57
2022-07-02 05:25:45.634563,Hardware,S003,362.41
2022-07-02 08:03:27.380738,Hardware,S003,468.68
2022-07-02 10:41:09.126912,Software,S001,360.53
2022-07-02 13:18:50.873087,Electronics,S003,416.04
2022-07-02 15:56:32.619261,Hardware,S001,303.99
2022-07-02 18:34:14.365436,Software,S004,236.84
2022-07-02 21:11:56.111611,Hardware,S004,361.62
2022-07-02 23:49:37.857785,Hardware,S001,281.88
2022-07-03 02:27:19.603960,Electronics,S003,424.17
2022-07-03 05:05:01.350135,Hardware,S003,317.81
2022-07-03 07:42:43.096309,Electronics,S002,153.62
2022-07-03 10:20:24.842484,Electronics,S002,457.03
2022-07-03 12:58:06.588658,Hardware,S003,486.84
2022-07-03 15:35:48.334833,Hardware,S004,223.2
2022-07-03 18:13:30.081008,Hardware,S003,151.66
2022-07-03 20:51:11.827182,Electronics,S003,425.61
2022-07-03 23:28:53.573357,Electronics,S001,461.56
2022-07-04 02:06:35.319531,Hardware,S003,324.86
2022-07-04 04:44:17.065706,Accessories,S004,495.7
2022-07-04 07:21:58.811881,Electronics,S004,342.71
2022-07-04 09:59:40.558055,Electronics,S001,140.92
2022-07-04 12:37:22.304230,Hardware,S003,149.8
2022-07-04 15:15:04.050405,Software,S001,380.1
2022-07-04 17:52:45.796579,Electronics,S004,443.93
2022-07-04 20:30:27.542754,Accessories,S004,103.26
2022-07-04 23:08:09.288928,Software,S004,267.1
2022-07-05 01:45:51.035103,Software,S002,259.01
2022-07-05 04:23:32.781278,Accessories,S003,192.53
2022-07-05 07:01:14.527452,Electronics,S001,363.08
2022-07-05 09:38:56.273627,Electronics,S001,94.52
2022-07-05 12:16:38.019801,Hardware,S002,483.71
2022-07-05 14:54:19.765976,Accessories,S002,81.03
2022-07-05 17:32:01.512151,Hardware,S003,342.25
2022-07-05 20:09:43.258325,Electronics,S003,134.74
2022-07-05 22:47:25.004500,Hardware,S004,433.0
2022-07-06 01:25:06.750675,Electronics,S003,73.96
2022-07-06 04:02:48.496849,Hardware,S001,261.34
2022-07-06 06:40:30.243024,Electronics,S002,258.86
2022-07-06 09:18:11.989198,Accessories,S001,492.66
2022-07-06 11:55:53.735373,Electronics,S001,128.77
2022-07-06 14:33:35.481548,Hardware,S002,371.16
2022-07-06 17:11:17.227722,Hardware,S002,491.07
2022-07-06 19:48:58.973897,Software,S002,439.99
2022-07-06 22:26:40.720072,Electronics,S003,454.51
2022-07-07 01:04:22.466246,Electronics,S003,183.71
2022-07-07 03:42:04.212421,Software,S004,416.89
2022-07-07 06:19:45.958595,Electronics,S004,250.48
2022-07-07 08:57:27.704770,Hardware,S002,223.18
2022-07-07 11:35:09.450945,Electronics,S002,485.14
2022-07-07 14:12:51.197119,Hardware,S002,143.94
2022-07-07 16:50:32.943294,Hardware,S001,464.63
2022-07-07 19:28:14.689468,Electronics,S003,383.01
2022-07-07 22:05:56.435643,Accessories,S002,440.15
2022-07-08 00:43:38.181818,Accessories,S002,295.19
2022-07-08 03:21:19.927992,Hardware,S001,159.0
2022-07-08 05:59:01.674167,Electronics,S003,462.03
2022-07-08 08:36:43.420342,Electronics,S003,131.56
2022-07-08 11:14:25.166516,Accessories,S003,159.83
2022-07-08 13:52:06.912691,Hardware,S004,314.38
2022-07-08 16:29:48.658865,Hardware,S003,165.15
2022-07-08 19:07:30.405040,Hardware,S003,61.96
2022-07-08 21:45:12.151215,Hardware,S002,465.4
2022-07-09 00:22:53.897389,Electronics,S004,280.63
2022-07-09 03:00:35.643564,Electronics,S001,59.14
2022-07-09 05:38:17.389738,Accessories,S003,331.37
2022-07-09 08:15:59.135913,Hardware,S002,455.75
2022-07-09 10:53:40.882088,Software,S001,330.53
2022-07-09 13:31:22.628262,Hardware,S001,134.96
2022-07-09 16:09:04.374437,Accessories,S002,305.55
2022-07-09 18:46:46.120612,Accessories,S002,276.16
2022-07-09 21:24:27.866786,Electronics,S004,240.87
2022-07-10 00:02:09.612961,Software,S003,131.75
2022-07-10 02:39:51.359135,Electronics,S004,114.09
2022-07-10 05:17:33.105310,Electronics,S003,357.16
2022-07-10 07:55:14.851485,Electronics,S002,136.43
2022-07-10 10:32:56.597659,Hardware,S001,309.12
2022-07-10 13:10:38.343834,Hardware,S004,417.01
2022-07-10 15:48:20.090009,Electronics,S002,76.48
2022-07-10 18:26:01.836183,Electronics,S002,491.77
2022-07-10 21:03:43.582358,Electronics,S001,315.97
2022-07-10 23:41:25.328532,Hardware,S002,468.67
2022-07-11 02:19:07.074707,Hardware,S004,318.97
2022-07-11 04:56:48.820882,Accessories,S003,133.33
2022-07-11 07:34:30.567056,Hardware,S001,323.88
2022-07-11 10:12:12.313231,Hardware,S001,303.89
2022-07-11 12:49:54.059405,Hardware,S002,490.09
2022-07-11 15:27:35.805580,Hardware,S004,403.85
2022-07-11 18:05:17.551755,Hardware,S001,364.87
2022-07-11 20:42:59.297929,Electronics,S002,419.16
2022-07-11 23:20:41.044104,Hardware,S003,400.18
2022-07-12 01:58:22.790279,Accessories,S002,101.59
2022-07-12 04:36:04.536453,Electronics,S002,367.01
2022-07-12 07:13:46.282628,Electronics,S004,397.01
2022-07-12 09:51:28.028802,Electronics,S003,344.16
2022-07-12 12:29:09.774977,Hardware,S003,475.91
2022-07-12 15:06:51.521152,Hardware,S002,117.84
2022-07-12 17:44:33.267326,Software,S003,425.31
2022-07-12 20:22:15.013501,Hardware,S004,350.82
2022-07-12 22:59:56.759675,Electronics,S002,253.97
2022-07-13 01:37:38.505850,Software,S004,322.25
2022-07-13 04:15:20.252025,Electronics,S001,217.35
2022-07-13 06:53:01.998199,Electronics,S001,481.17
2022-07-13 09:30:43.744374,Hardware,S002,351.76
2022-07-13 12:08:25.490549,Electronics,S003,202.29
2022-07-13 14:46:07.236723,Electronics,S004,403.47
2022-07-13 17:23:48.982898,Hardware,S004,479.41
2022-07-13 20:01:30.729072,Hardware,S002,58.11
2022-07-13 22:39:12.475247,Hardware,S003,160.88
2022-07-14 01:16:54.221422,Hardware,S004,260.37
2022-07-14 03:54:35.967596,Hardware,S003,172.94
2022-07-14 06:32:17.713771,Electronics,S003,442.22
2022-07-14 09:09:59.459945,Electronics,S003,96.73
2022-07-14 11:47:41.206120,Hardware,S001,436.81
2022-07-14 14:25:22.952295,Electronics,S003,367.62
2022-07-14 17:03:04.698469,Electronics,S004,108.94
2022-07-14 19:40:46.444644,Hardware,S001,397.42
2022-07-14 22:18:28.190819,Accessories,S002,495.33
2022-07-15 00:56:09.936993,Electronics,S004,227.1
2022-07-15 03:33:51.683168,Accessories,S001,430.37
2022-07-15 06:11:33.429342,Hardware,S004,244.22
2022-07-15 08:49:15.175517,Software,S002,308.49
2022-07-15 11:26:56.921692,Hardware,S003,50.15
2022-07-15 14:04:38.667866,Hardware,S003,142.9
2022-07-15 16:42:20.414041,Software,S001,327.73
2022-07-15 19:20:02.160216,Hardware,S001,248.49
2022-07-15 21:57:43.906390,Accessories,S002,314.7
2022-07-16 00:35:25.652565,Accessories,S004,260.96
2022-07-16 03:13:07.398739,Electronics,S003,481.06
2022-07-16 05:50:49.144914,Electronics,S004,312.32
2022-07-16 08:28:30.891089,Electronics,S004,196.34
2022-07-16 11:06:12.637263,Hardware,S002,369.9
2022-07-16 13:43:54.383438,Hardware,S002,131.82
2022-07-16 16:21:36.129612,Accessories,S004,424.06
2022-07-16 18:59:17.875787,Accessories,S002,153.37
2022-07-16 21:36:59.621962,Electronics,S002,399.63
2022-07-17 00:14:41.368136,Hardware,S004,132.12
2022-07-17 02:52:23.114311,Software,S004,141.78
2022-07-17 05:30:04.860486,Electronics,S004,494.04
2022-07-17 08:07:46.606660,Electronics,S002,355.5
2022-07-17 10:45:28.352835,Electronics,S004,281.81
2022-07-17 13:23:10.099009,Electronics,S004,183.49
2022-07-17 16:00:51.845184,Hardware,S003,374.67
2022-07-17 18:38:33.591359,Electronics,S003,278.38
2022-07-17 21:16:15.337533,Accessories,S004,99.62
2022-07-17 23:53:57.083708,Electronics,S004,261.51
2022-07-18 02:31:38.829882,Electronics,S003,472.82
2022-07-18 05:09:20.576057,Hardware,S001,332.51
2022-07-18 07:47:02.322232,Electronics,S003,401.68
2022-07-18 10:24:44.068406,Electronics,S001,129.76
2022-07-18 13:02:25.814581,Electronics,S004,444.59
2022-07-18 15:40:07.560756,Accessories,S002,455.67
2022-07-18 18:17:49.306930,Electronics,S004,129.02
2022-07-18 20:55:31.053105,Electronics,S004,468.2
2022-07-18 23:33:12.799279,Accessories,S001,196.12
2022-07-19 02:10:54.545454,Electronics,S001,169.88
2022-07-19 04:48:36.291629,Hardware,S003,419.69
2022-07-19 07:26:18.037803,Electronics,S003,65.44
2022-07-19 10:03:59.783978,Hardware,S003,90.88
2022-07-19 12:41:41.530153,Electronics,S002,304.03
2022-07-19 15:19:23.276327,Hardware,S002,467.31
2022-07-19 17:57:05.022502,Hardware,S001,208.02
2022-07-19 20:34:46.768676,Electronics,S004,71.86
2022-07-19 23:12:28.514851,Electronics,S004,394.91
2022-07-20 01:50:10.261026,Accessories,S002,97.43
2022-07-20 04:27:52.007200,Electronics,S002,495.34
2022-07-20 07:05:33.753375,Accessories,S002,470.28
2022-07-20 09:43:15.499549,Accessories,S001,146.63
2022-07-20 12:20:57.245724,Hardware,S002,180.43
2022-07-20 14:58:38.991899,Electronics,S003,187.76
2022-07-20 17:36:20.738073,Hardware,S002,80.52
2022-07-20 20:14:02.484248,Electronics,S003,472.65
2022-07-20 22:51:44.230423,Electronics,S002,320.28
2022-07-21 01:29:25.976597,Electronics,S003,402.92
2022-07-21 04:07:07.722772,Accessories,S003,107.68
2022-07-21 06:44:49.468946,Electronics,S003,300.44
2022-07-21 09:22:31.215121,Accessories,S004,307.91
2022-07-21 12:00:12.961296,Electronics,S002,361.3
2022-07-21 14:37:54.707470,Electronics,S002,164.68
2022-07-21 17:15:36.453645,Hardware,S003,452.31
2022-07-21 19:53:18.199819,Electronics,S001,241.76
2022-07-21 22:30:59.945994,Electronics,S004,197.86
2022-07-22 01:08:41.692169,Electronics,S003,336.74
2022-07-22 03:46:23.438343,Hardware,S004,446.35
2022-07-22 06:24:05.184518,Electronics,S002,213.19
2022-07-22 09:01:46.930693,Hardware,S004,478.7
2022-07-22 11:39:28.676867,Hardware,S003,248.65
2022-07-22 14:17:10.423042,Software,S001,232.29
2022-07-22 16:54:52.169216,Hardware,S002,456.45
2022-07-22 19:32:33.915391,Software,S004,56.33
2022-07-22 22:10:15.661566,Hardware,S004,136.67
2022-07-23 00:47:57.407740,Accessories,S001,80.14
2022-07-23 03:25:39.153915,Electronics,S001,182.56
2022-07-23 06:03:20.900090,Accessories,S003,358.9
2022-07-23 08:41:02.646264,Hardware,S003,236.89
2022-07-23 11:18:44.392439,Electronics,S004,173.6
2022-07-23 13:56:26.138613,Hardware,S003,381.89
2022-07-23 16:34:07.884788,Electronics,S004,322.6
2022-07-23 19:11:49.630963,Electronics,S002,188.22
2022-07-23 21:49:31.377137,Hardware,S003,223.28
2022-07-24 00:27:13.123312,Electronics,S004,121.63
2022-07-24 03:04:54.869486,Electronics,S001,275.25
2022-07-24 05:42:36.615661,Accessories,S003,211.82
2022-07-24 08:20:18.361836,Hardware,S003,335.8
2022-07-24 10:58:00.108010,Hardware,S003,366.57
2022-07-24 13:35:41.854185,Software,S003,220.94
2022-07-24 16:13:23.600360,Electronics,S002,118.77
2022-07-24 18:51:05.346534,Electronics,S003,193.87
2022-07-24 21:28:47.092709,Hardware,S001,397.46
2022-07-25 00:06:28.838883,Electronics,S004,321.2
2022-07-25 02:44:10.585058,Hardware,S001,166.95
2022-07-25 05:21:52.331233,Electronics,S004,461.04
2022-07-25 07:59:34.077407,Hardware,S001,237.55
2022-07-25 10:37:15.823582,Electronics,S003,200.56
2022-07-25 13:14:57.569756,Accessories,S003,492.96
2022-07-25 15:52:39.315931,Electronics,S003,261.59
2022-07-25 18:30:21.062106,Electronics,S001,141.53
2022-07-25 21:08:02.808280,Hardware,S003,251.08
2022-07-25 23:45:44.554455,Electronics,S001,91.4
2022-07-26 02:23:26.300630,Software,S004,202.2
2022-07-26 05:01:08.046804,Electronics,S002,204.3
2022-07-26 07:38:49.792979,Hardware,S001,157.97
2022-07-26 10:16:31.539153,Electronics,S002,238.87
2022-07-26 12:54:13.285328,Hardware,S001,318.93
2022-07-26 15:31:55.031503,Hardware,S001,121.1
2022-07-26 18:09:36.777677,Accessories,S002,92.45
2022-07-26 20:47:18.523852,Software,S002,67.82
2022-07-26 23:25:00.270027,Electronics,S002,341.35
2022-07-27 02:02:42.016201,Hardware,S001,182.88
2022-07-27 04:40:23.762376,Electronics,S004,187.85
2022-07-27 07:18:05.508550,Software,S004,99.45
2022-07-27 09:55:47.254725,Electronics,S004,190.63
2022-07-27 12:33:29.000900,Electronics,S002,203.96
2022-07-27 15:11:10.747074,Accessories,S001,290.63
2022-07-27 17:48:52.493249,Accessories,S004,464.37
2022-07-27 20:26:34.239423,Electronics,S003,161.01
2022-07-27 23:04:15.985598,Hardware,S002,467.69
2022-07-28 01:41:57.731773,Electronics,S004,162.89
2022-07-28 04:19:39.477947,Software,S001,88.97
2022-07-28 06:57:21.224122,Accessories,S004,324.37
2022-07-28 09:35:02.970297,Electronics,S004,198.08
2022-07-28 12:12:44.716471,Accessories,S002,226.17
2022-07-28 14:50:26.462646,Accessories,S004,136.55
2022-07-28 17:28:08.208820,Hardware,S002,310.57
2022-07-28 20:05:49.954995,Accessories,S001,95.04
2022-07-28 22:43:31.701170,Hardware,S002,164.25
2022-07-29 01:21:13.447344,Electronics,S001,102.02
2022-07-29 03:58:55.193519,Hardware,S003,170.69
2022-07-29 06:36:36.939693,Electronics,S003,295.83
2022-07-29 09:14:18.685868,Electronics,S003,170.99
2022-07-29 11:52:00.432043,Hardware,S002,367.99
2022-07-29 14:29:42.178217,Accessories,S002,274.83
2022-07-29 17:07:23.924392,Electronics,S001,62.22
2022-07-29 19:45:05.670567,Hardware,S003,164.29
2022-07-29 22:22:47.416741,Hardware,S003,381.78
2022-07-30 01:00:29.162916,Software,S002,73.64
2022-07-30 03:38:10.909090,Electronics,S004,133.71
2022-07-30 06:15:52.655265,Electronics,S001,297.35
2022-07-30 08:53:34.401440,Accessories,S003,384.09
2022-07-30 11:31:16.147614,Hardware,S001,487.14
2022-07-30 14:08:57.893789,Electronics,S002,387.9
2022-07-30 16:46:39.639963,Software,S001,138.64
2022-07-30 19:24:21.386138,Hardware,S003,403.13
2022-07-30 22:02:03.132313,Accessories,S001,179.21
2022-07-31 00:39:44.878487,Electronics,S003,292.77
2022-07-31 03:17:26.624662,Electronics,S001,50.45
2022-07-31 05:55:08.370837,Hardware,S003,118.88
2022-07-31 08:32:50.117011,Accessories,S004,159.56
2022-07-31 11:10:31.863186,Accessories,S004,363.96
2022-07-31 13:48:13.609360,Electronics,S002,91.96
2022-07-31 16:25:55.355535,Electronics,S001,494.46
2022-07-31 19:03:37.101710,Accessories,S004,383.51
2022-07-31 21:41:18.847884,Electronics,S003,310.08
2022-08-01 00:19:00.594059,Hardware,S001,406.7
2022-08-01 02:56:42.340234,Electronics,S002,343.9
2022-08-01 05:34:24.086408,Hardware,S002,173.22
2022-08-01 08:12:05.832583,Electronics,S003,124.23
2022-08-01 10:49:47.578757,Electronics,S004,322.9
2022-08-01 13:27:29.324932,Electronics,S003,59.76
2022-08-01 16:05:11.071107,Electronics,S004,442.08
2022-08-01 18:42:52.817281,Accessories,S003,414.54
2022-08-01 21:20:34.563456,Hardware,S001,449.04
2022-08-01 23:58:16.309630,Electronics,S001,104.4
2022-08-02 02:35:58.055805,Hardware,S002,472.14
2022-08-02 05:13:39.801980,Electronics,S001,91.62
2022-08-02 07:51:21.548154,Hardware,S004,167.0
2022-08-02 10:29:03.294329,Hardware,S003,489.9
2022-08-02 13:06:45.040504,Electronics,S002,190.31
2022-08-02 15:44:26.786678,Accessories,S002,355.33
2022-08-02 18:22:08.532853,Hardware,S001,359.74
2022-08-02 20:59:50.279027,Accessories,S001,173.46
2022-08-02 23:37:32.025202,Electronics,S003,237.93
2022-08-03 02:15:13.771377,Electronics,S004,375.27
2022-08-03 04:52:55.517551,Electronics,S004,430.16
2022-08-03 07:30:37.263726,Accessories,S001,201.32
2022-08-03 10:08:19.009900,Electronics,S004,295.32
2022-08-03 12:46:00.756075,Accessories,S004,64.51
2022-08-03 15:23:42.502250,Hardware,S002,395.21
2022-08-03 18:01:24.248424,Accessories,S001,161.56
2022-08-03 20:39:05.994599,Hardware,S001,248.18
2022-08-03 23:16:47.740774,Hardware,S004,189.11
2022-08-04 01:54:29.486948,Accessories,S002,420.53
2022-08-04 04:32:11.233123,Hardware,S002,271.26
2022-08-04 07:09:52.979297,Hardware,S004,196.41
2022-08-04 09:47:34.725472,Electronics,S001,179.19
2022-08-04 12:25:16.471647,Accessories,S004,436.58
2022-08-04 15:02:58.217821,Accessories,S002,168.71
2022-08-04 17:40:39.963996,Hardware,S002,125.31
2022-08-04 20:18:21.710171,Electronics,S004,134.12
2022-08-04 22:56:03.456345,Hardware,S001,360.75
2022-08-05 01:33:45.202520,Accessories,S001,227.92
2022-08-05 04:11:26.948694,Hardware,S002,244.5
2022-08-05 06:49:08.694869,Accessories,S004,238.06
2022-08-05 09:26:50.441044,Hardware,S004,211.06
2022-08-05 12:04:32.187218,Hardware,S004,172.05
2022-08-05 14:42:13.933393,Accessories,S002,355.68
2022-08-05 17:19:55.679567,Hardware,S001,142.67
2022-08-05 19:57:37.425742,Hardware,S002,211.23
2022-08-05 22:35:19.171917,Electronics,S002,262.15
2022-08-06 01:13:00.918091,Electronics,S002,379.58
2022-08-06 03:50:42.664266,Accessories,S001,257.23
2022-08-06 06:28:24.410441,Electronics,S004,237.08
2022-08-06 09:06:06.156615,Hardware,S001,168.24
2022-08-06 11:43:47.902790,Hardware,S004,495.16
2022-08-06 14:21:29.648964,Accessories,S001,220.26
2022-08-06 16:59:11.395139,Hardware,S003,289.34
2022-08-06 19:36:53.141314,Accessories,S002,73.42
2022-08-06 22:14:34.887488,Hardware,S003,98.49
2022-08-07 00:52:16.633663,Hardware,S002,463.37
2022-08-07 03:29:58.379837,Hardware,S001,374.4
2022-08-07 06:07:40.126012,Electronics,S002,252.18
2022-08-07 08:45:21.872187,Accessories,S002,496.33
2022-08-07 11:23:03.618361,Electronics,S003,287.27
2022-08-07 14:00:45.364536,Accessories,S002,317.94
2022-08-07 16:38:27.110711,Hardware,S001,282.79
2022-08-07 19:16:08.856885,Accessories,S004,50.94
2022-08-07 21:53:50.603060,Electronics,S002,345.86
2022-08-08 00:31:32.349234,Hardware,S002,140.21
2022-08-08 03:09:14.095409,Accessories,S003,340.47
2022-08-08 05:46:55.841584,Hardware,S001,81.34
2022-08-08 08:24:37.587758,Electronics,S001,425.17
2022-08-08 11:02:19.333933,Accessories,S002,277.32
2022-08-08 13:40:01.080108,Accessories,S003,460.43
2022-08-08 16:17:42.826282,Electronics,S001,258.24
2022-08-08 18:55:24.572457,Accessories,S001,479.05
2022-08-08 21:33:06.318631,Electronics,S003,391.75
2022-08-09 00:10:48.064806,Electronics,S003,277.65
2022-08-09 02:48:29.810981,Electronics,S003,495.4
2022-08-09 05:26:11.557155,Electronics,S001,455.7
2022-08-09 08:03:53.303330,Hardware,S004,189.42
2022-08-09 10:41:35.049504,Software,S003,168.36
2022-08-09 13:19:16.795679,Electronics,S002,420.97
2022-08-09 15:56:58.541854,Hardware,S004,110.88
2022-08-09 18:34:40.288028,Electronics,S001,388.83
2022-08-09 21:12:22.034203,Accessories,S002,224.33
2022-08-09 23:50:03.780378,Hardware,S003,230.47
2022-08-10 02:27:45.526552,Accessories,S004,399.72
2022-08-10 05:05:27.272727,Electronics,S001,373.26
2022-08-10 07:43:09.018901,Electronics,S004,73.26
2022-08-10 10:20:50.765076,Hardware,S001,155.6
2022-08-10 12:58:32.511251,Accessories,S004,52.42
2022-08-10 15:36:14.257425,Electronics,S003,317.51
2022-08-10 18:13:56.003600,Hardware,S004,373.55
2022-08-10 20:51:37.749774,Electronics,S001,287.63
2022-08-10 23:29:19.495949,Accessories,S004,173.14
2022-08-11 02:07:01.242124,Electronics,S001,204.35
2022-08-11 04:44:42.988298,Hardware,S001,344.06
2022-08-11 07:22:24.734473,Hardware,S001,323.26
2022-08-11 10:00:06.480648,Electronics,S004,267.51
